Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ho_1,ho_2,ho_3,lo_1,lo_2,lo_3
SIG_07g00960,238.58575283011,0.31063454713814,0.246595078799746,1.25969483515281,0.207779469284966,0.979202120988527,238.617980532918,200.308923510015,200.123832951458,222.884865426986,287.56631668123,282.012597878052
SIG_07g01400,118.445672144478,0.343450369482568,0.278587113118456,1.23282934963518,0.217639438798865,0.979202120988527,113.982696058135,108.330336183988,91.1362056163918,151.792279040792,119.466888915364,125.965627052196
SIG_07g01580,22.1595094306958,1.1259189479519,0.895874585558704,1.25678188230971,0.208832628327467,0.979202120988527,6.39155304998889,18.3957174652055,16.9118732071655,42.2712675809802,43.3463933232736,5.64025195756103
SIG_07g03160,191.465512475513,-0.306610390193046,0.24788116954977,-1.23692489732055,0.216114965896623,0.979202120988527,229.030650957935,212.572735153486,193.546993370894,178.692176592325,189.24400987478,145.70650890366
SIG_07g04050,136.338008186329,0.494293532693265,0.394139252447024,1.25410887046756,0.209802436623241,0.979202120988527,101.199589958157,76.6488227716895,161.602343979581,192.142125368092,141.668700129723,144.766466910733
SIG_07g08170,121.94115261008,-0.553543370462344,0.442690253539034,-1.25040785523762,0.211150596537797,0.979202120988527,125.700543316448,168.627410097717,140.932276726379,155.635121548154,65.5482045376332,75.2033594341471
SIG_07g09060,41.7653762599383,1.02830948185657,0.832669221356971,1.23495555675851,0.216847045046096,0.979202120988527,41.5450948249278,18.3957174652055,22.5491642762207,9.60710626840459,64.4909754321875,94.0041992926839
SIG_07g09810,18.2894513866962,-1.06741114334578,0.846682390159134,-1.26069841035097,0.207417526911676,0.979202120988527,14.9136237833074,26.5715918941857,32.8841979028218,16.3320806562878,2.11445821089139,16.9207558726831
SIG_07g10080,440.143919937314,0.36080291235947,0.289937960439814,1.24441419058118,0.213347162842262,0.979202120988527,363.253265007702,463.980873844627,328.841979028218,483.237445300751,605.792277420384,395.757679022199
SIG_07g10700,40.823192499807,0.531804229098089,0.427379890328853,1.24433610736547,0.213375887302068,0.979202120988527,35.1535417749389,36.791434930411,28.1864553452758,35.546293193097,61.3192881158504,47.9421416392688
SIG_07g11000,59.7354326466889,-0.993415371401706,0.786436869785782,-1.26318514501018,0.206522650141453,0.979202120988527,102.264848799822,25.5496075905632,110.866724358085,32.6641613125756,13.7439783707941,73.3232754482934
SIG_07g11430,177.249673874196,-0.689622552115097,0.552647437339939,-1.24785261908471,0.212085034792117,0.979202120988527,183.224520766348,243.232264262161,230.189385319753,194.063546621773,45.460851534165,167.327474740977
SIG_07g14190,245.301474519605,-0.488816937692854,0.388041528199964,-1.25970264048893,0.207776652500962,0.979202120988527,252.466345474561,375.068239429467,232.068482342771,166.202938443399,156.469907605963,289.532933821466
SIG_07g14370,132.658477313083,0.388723534408679,0.311672278865122,1.24721882813614,0.212317271032659,0.979202120988527,85.2207073331851,128.770022256438,130.597243099778,161.399385309197,131.096409075266,158.867096804636
SIG_08g00360,12.0554510576886,-1.03190338922465,0.832270858057365,-1.23986485797816,0.215025383933578,0.979202120988527,20.2399179916315,13.2857959470928,15.0327761841471,1.92142125368092,10.572291054457,11.2805039151221
SIG_08g00840,77.3166279780124,-0.540302524112379,0.437238784122806,-1.23571499997728,0.216564519890516,0.979202120988527,87.3512250165148,109.35232048761,77.9825264552631,51.8783738493848,94.093390384667,43.2419316746346
SIG_08g01070,264.413432735801,0.382364031422351,0.309148516185028,1.23682958644221,0.216150355565725,0.979202120988527,197.072885707991,293.309495139665,198.24473592844,267.077554261648,364.744041378765,266.031883998295
SIG_08g02290,837.836737420537,-0.530122014167608,0.419863703122661,-1.26260500782735,0.206731167286098,0.979202120988527,1129.1743721647,541.651680919939,1299.39559141722,575.465665477435,575.132633362459,906.200481181473
SIG_08g03330,97.5176400916875,-0.622630005760629,0.498025311766301,-1.25019751215536,0.211227405411052,0.979202120988527,104.395366483152,179.869237437565,70.4661383631896,97.0317733108863,83.52109933021,49.8222256251225
SIG_08g05660,100.851587538456,0.432249251266601,0.344984526787634,1.25295257526923,0.210222966455282,0.979202120988527,96.9385545914981,80.7367599861796,79.8616234782815,132.578066503983,133.210867286158,81.783653384635
SIG_08g05750,25.5660642297683,0.983507695657733,0.797711217211253,1.23291195414804,0.21760861497357,0.979202120988527,15.9788826249722,20.4396860724505,15.0327761841471,25.9391869246924,66.6054336430789,9.40041992926839
SIG_08g05960,1044.78433072663,0.847351202044154,0.685683670420874,1.23577567703202,0.216541958478989,0.979202120988527,335.556535124416,1052.6438327312,851.23095142733,389.087803870386,1198.89780557542,2441.289055631
SIG_08g06930,213.055317319042,0.353106467999181,0.285502734472498,1.23678839241799,0.216165652518017,0.979202120988527,196.007626866326,195.199001991903,170.058280583164,257.470447993243,279.108483837664,180.488062641953
SIG_08g09160,1700.19480357333,0.581173976449595,0.46285113215301,1.25563909446692,0.209246850432455,0.979202120988527,1853.55038449678,1199.80957245285,1033.50336266011,1337.30919256192,3330.27168215394,1446.72462711441
SIG_08g09330,900.763189495149,0.461765673551398,0.365694900064707,1.26270744675327,0.206694336832375,0.979202120988527,687.091952873805,794.081803914703,792.039395202251,964.553469347821,1509.72316257645,657.08935305586
SIG_08g09860,197.958292872935,-0.296205659342929,0.235994069436015,-1.25514026708726,0.20942784502066,0.979202120988527,213.051768332963,230.968452618691,210.458866578059,184.456440353368,195.587384507454,153.226844847075
SIG_08g10760,34.9468777398928,-0.635710044395068,0.51346567398806,-1.23807700611716,0.215687508916383,0.979202120988527,60.7197539748944,26.5715918941857,40.4005859948954,31.7034506857351,21.1445821089139,29.141301780732
SIG_08g12380,59.5868900763004,-0.618746906006019,0.493515863953722,-1.25375281971491,0.209931862799689,0.979202120988527,86.2859661748499,67.4509640390868,62.949750271116,30.7427400588947,34.888560479708,75.2033594341471
SIG_08g13220,556.141966364824,-0.691268979881055,0.54644122607854,-1.26503811735043,0.205857664183866,0.979202120988527,741.420153798711,445.585156379422,873.780115703551,242.099077963796,262.192818150533,771.774476192935
SIG_08g14180,477.966680883365,-0.389953437041095,0.308045035941136,-1.26589748752066,0.205549786046398,0.979202120988527,569.913480290676,427.189438914216,629.49750271116,348.737957543087,359.457895851537,533.003809989518
SIG_08g15270,2697.81136677349,-0.824469144547897,0.659486893266112,-1.25016759690964,0.211238330902005,0.979202120988527,2629.05882122876,4328.1035258414,3388.01193250215,4159.87701421919,899.701968734288,782.11493811513
SIG_08g15910,71.728814151898,-0.690393509872107,0.560103809385708,-1.23261705830798,0.217718669583307,0.979202120988527,137.418390574761,54.1651680919939,74.2243324092263,30.7427400588947,53.9186843777305,79.9035693987813
SIG_08g16450,7.80888538576386,1.05447219995532,0.837555713163769,1.25898753167377,0.208034835428995,0.979202120988527,4.26103536665926,8.17587442898022,2.81864553452758,10.567816895245,11.6295201599027,9.40041992926839
SIG_08g17550,51.2103868831878,-0.691145431860636,0.547348541114564,-1.26271539968529,0.206691477668456,0.979202120988527,39.4145771415981,68.4729483427093,81.7407205012999,55.7212163567466,41.2319351123822,20.6809238443905
SIG_08g18520,15.6565037554078,0.722124963995293,0.584624487775132,1.23519452074859,0.216758117998435,0.979202120988527,12.7831060999778,13.2857959470928,9.39548511509194,20.1749231636496,23.2590403198053,15.0406718868294
SIG_08g19720,721.006234118947,0.220410538800309,0.176677496022254,1.24753035198408,0.21220309825902,0.979202120988527,660.460481832185,719.476949750259,618.22292057305,769.529212099207,803.494120138729,754.853720320252
SIG_08g19850,8.82608124190552,2.05048880469448,1.64164174238207,1.2490476769427,0.211647636294044,0.979202120988527,2.13051768332963,8.17587442898022,0,5.76426376104275,35.9457895851537,0.940041992926839
SIG_08g20730,658.936429456446,0.480601658021396,0.387514015846203,1.24021748470677,0.21489496293504,0.979202120988527,392.015253732652,619.322487995251,638.892987826252,651.361804997831,1105.8616442962,546.164397890493
SIG_08g21280,83.2088961772869,0.917009879365492,0.726425822415234,1.2623585933614,0.206819781603418,0.979202120988527,63.9155304998889,80.7367599861796,28.1864553452758,62.4461907446298,218.846424827259,45.1220156604883
SIG_08g21580,41.0349433680804,-0.652933373973512,0.525383557080195,-1.24277466467008,0.213950881057969,0.979202120988527,40.4798359832629,69.4949326463318,40.4005859948954,20.1749231636496,46.5180806396107,29.141301780732
SIG_09g04790,217.539296986094,-0.432136515620064,0.344522458865155,-1.25430579197509,0.209730879515265,0.979202120988527,302.533511032807,187.023127562922,260.254937688047,159.477964055516,154.355449395072,241.590792182198
SIG_09g04800,309.427943323265,-0.259327009766831,0.205139125628204,-1.26415187240701,0.206175521245072,0.979202120988527,358.992229641042,343.386726017169,309.111460286525,270.920396769009,303.424753262915,270.73209396293
SIG_09g05300,186.802913063748,0.284179651747008,0.228551571173264,1.24339399763553,0.213722681074358,0.979202120988527,170.44141466637,168.627410097717,166.300086537127,224.806286680667,208.274133772802,182.368146627807
SIG_09g08140,48.6176222964256,-0.472181458335711,0.377046124153754,-1.25231749668686,0.210454195818724,0.979202120988527,67.1113070248833,59.2750896101066,43.2192315294229,39.3891357004588,42.2891642178279,40.4218056958541
SIG_09g08420,490.524891931849,0.282153133141261,0.22444363356687,1.25712246169459,0.208709294773078,0.979202120988527,450.604490024216,467.046826755495,410.582699529518,626.383328699979,522.271178090174,466.260828491712
SIG_09g08480,488.915450987398,1.18330898896356,0.935323653593654,1.2651331808162,0.205823590255524,0.979202120988527,308.925064082796,195.199001991903,392.731277810843,150.831568413952,119.466888915364,1766.33890470953
SIG_09g09270,1996.4486918793,0.446969226937938,0.36108098379139,1.23786421052893,0.215766414741962,0.979202120988527,1770.46019484692,1769.05482957059,1529.58497673697,1638.97232938982,1821.60574868294,3449.01407204857
SIG_09g09870,597.362297321483,-0.608873935100541,0.488754727844676,-1.24576582161275,0.212850380771105,0.979202120988527,935.297262981707,368.936333607732,860.626436542422,358.345063811491,344.656688375297,716.311998610251
SIG_09g10910,12.2976333669715,-0.87692945480397,0.708045431183986,-1.23852145100008,0.215522773242753,0.979202120988527,18.1094003083018,17.373733161583,12.2141306496195,5.76426376104275,13.7439783707941,6.58029395048787
SIG_09g12530,87.9355392475873,-0.388452605007144,0.313085100864575,-1.24072529780064,0.214707245566783,0.979202120988527,110.786919533141,87.8906501115373,100.531690731484,65.3283226251512,71.8915791703074,91.1840733139034
SIG_09g13400,8.1235548470693,-1.51371458032671,1.2202567803789,-1.24048856328149,0.214794741753452,0.979202120988527,25.5662121999555,3.06595291086758,7.51638809207355,0.960710626840459,3.17168731633709,8.46037793634155
SIG_09g13820,288.920777494133,0.617424091566868,0.487821664814073,1.26567583217566,0.205629164295501,0.979202120988527,284.424110724505,165.561457186849,233.947579365789,271.88110739585,579.361549784242,198.348860507563
SIG_09g14880,274.29741923704,-0.462086437544619,0.366830541282722,-1.25967275224361,0.207787438699149,0.979202120988527,276.967298832852,377.112208036712,299.715975171433,215.199180412263,154.355449395072,322.434403573906
SIG_09g15270,2791.37314708378,0.238680652789153,0.189969568102748,1.25641519940741,0.208965473741576,0.979202120988527,2614.14519744545,2361.80572567166,2706.83926165799,2652.52204070651,3256.26564477275,3156.66101224833
SIG_09g15440,364.511874317016,0.572454815781148,0.459245865614213,1.24651054836504,0.212577019065355,0.979202120988527,185.355038449678,449.673093593912,244.28261299239,522.62658100121,510.641657930271,274.492261934637
SIG_09g15540,131.452113454295,-0.546242880946091,0.438497010327102,-1.24571631751517,0.212868560891057,0.979202120988527,85.2207073331851,215.638688064353,167.239635048637,129.695934623462,94.093390384667,96.8243252714644
SIG_09g16660,35.6326282534911,0.626152514867809,0.497653281162599,1.25821036164981,0.208315688640897,0.979202120988527,22.3704356749611,28.6155605014307,32.8841979028218,37.4677144467779,62.3765172212961,30.0813437736588
SIG_09g16820,7.4968962018307,1.71440779277746,1.37140369909802,1.25011168768543,0.211258750874464,0.979202120988527,8.52207073331851,2.04396860724505,0,10.567816895245,20.0873530034682,3.76016797170736
SIG_09g16940,657.382604112624,-0.339084514167395,0.270355636291469,-1.25421655275509,0.209763304969287,0.979202120988527,625.306940057246,919.785873260274,657.683958056436,493.805262195996,638.566379689201,609.147211416592
SIG_09g17260,241.492373264532,0.397948131351153,0.321591156012947,1.23743493535355,0.21592565570829,0.979202120988527,207.725474124639,248.342185780274,169.118732071655,307.427400588947,316.111502528263,200.228944493417
SIG_09g17680,2611.52547862395,0.390460193277722,0.311409698872052,1.25384724590145,0.209897532792362,0.979202120988527,1689.5005228804,2488.53177932085,2602.54937688047,3673.75743703791,2963.41318256429,2251.40057305978
SIG_09g17750,42.768138883133,0.625881653683997,0.500279966275261,1.25106279658544,0.210911567530023,0.979202120988527,30.8925064082796,39.8573878412785,30.0655523682942,54.7605057299061,71.8915791703074,29.141301780732
SIG_09g18500,90.3735392590033,-0.667318313747228,0.531110361883696,-1.25645884855351,0.208949656898819,0.979202120988527,113.982696058135,93.0005716296499,125.899500542232,48.0355313420229,39.1174769014908,122.205459080489
SIG_09g18640,502.129528607628,-0.961391355363087,0.762791323447401,-1.26035958434624,0.207539674333252,0.979202120988527,1014.1264172649,190.08908047379,786.402104133196,127.774513369781,215.674737510922,678.710318893178
SIG_09g19190,378.224826119209,-0.904476103157237,0.733561434743565,-1.23299298507073,0.217578381382455,0.979202120988527,711.592906232096,163.517488579604,604.129692900412,100.874615818248,171.271115082203,517.963138102688
SIG_09g19380,136.059105173563,0.444223134110243,0.352802557460542,1.25912674020206,0.207984557347603,0.979202120988527,105.460625324817,123.660100738326,116.50401542714,112.403143340334,213.560279300031,144.766466910733
SIG_09g19660,378.710819106271,0.253712702572491,0.205756852914423,1.23307048576415,0.217549467787421,0.979202120988527,318.512393657779,324.991008551964,392.731277810843,415.026990795078,410.20489291293,410.798350909029
SIG_09g20450,41.0058654478162,0.545423824859314,0.439269566897432,1.24166085238195,0.214361719519395,0.979202120988527,37.2840594582685,34.7474663231659,28.1864553452758,54.7605057299061,32.7741022688166,58.282603561464
SIG_09g20610,104.818106661091,-0.366691791682366,0.291456631429241,-1.25813500926086,0.208342934049727,0.979202120988527,118.243731424794,128.770022256438,107.108530312048,97.0317733108863,102.551223228233,75.2033594341471
SIG_10g04280,81.0780726785701,0.362298821346453,0.293354879388679,1.23501890304823,0.216823469069431,0.979202120988527,74.568118916537,71.5389012535769,66.7079443171528,82.6211139082795,103.608452333678,87.423905342196
SIG_10g06150,7.09052565787265,-1.20215774074206,0.972701821978767,-1.23589543432386,0.216497434361251,0.979202120988527,8.52207073331851,17.373733161583,3.75819404603678,3.84284250736183,5.28614552722848,3.76016797170736
SIG_10g08560,197.129297632786,0.385878636901314,0.30621594793155,1.260151992435,0.207614537388141,0.979202120988527,166.180379299711,182.935190348432,163.4814410026,170.045780950761,288.623545786675,211.509448408539
SIG_10g11300,805.215618753588,1.29373724023592,1.03091939012733,1.25493540292818,0.209502210792906,0.979202120988527,150.201496674739,429.233407521461,820.225850547527,2973.39939007122,122.638576231701,335.594991474882
SIG_10g13470,554.319407511837,0.812390669785083,0.659184513106198,1.23241771254144,0.217793087738451,0.979202120988527,438.886642765903,444.563172075799,323.204687959163,540.880082911178,1391.31350276654,187.068356592441
SIG_10g15940,65.557960797824,0.967257523942986,0.778653847433587,1.24221761329637,0.214156282803412,0.979202120988527,54.3282009249055,45.9892936630137,32.8841979028218,22.0963444173306,52.8614552722848,185.188272606587
SIG_11g00140,19.3965381776444,-1.59040119329043,1.25768457192668,-1.26454695302022,0.206033779208634,0.979202120988527,70.3070835498777,14.3077802507154,2.81864553452758,1.92142125368092,6.34337463267418,20.6809238443905
SIG_11g00260,4015.1339309015,-0.804199310093339,0.647306835410343,-1.2423772870922,0.214097391694407,0.979202120988527,3436.52502321069,5176.3504978481,6705.55772664112,4991.85241706302,709.400729754062,3071.11719089198
SIG_11g01910,169.049496840473,-0.648882502071474,0.525779599496136,-1.23413404151342,0.217152960486888,0.979202120988527,256.72738084122,141.033833899909,221.73344871617,93.1889308035245,75.0632664866445,226.550120295368
SIG_11g02050,176.399753585554,0.858626335269753,0.689699126904667,1.24492884183169,0.213157907986564,0.979202120988527,90.5470015415092,93.0005716296499,192.607444859385,465.944654017622,94.093390384667,122.205459080489
SIG_11g03080,874.522086892531,-0.420674076096769,0.336169579946767,-1.25137460731391,0.210797837111994,0.979202120988527,1321.98622250603,648.960032800304,1032.5638141486,702.279468220375,692.485064066931,848.857919612936
SIG_11g07470,2637.04209621025,0.64367789525886,0.512150301174411,1.25681444252369,0.208820835058407,0.979202120988527,1703.34888782204,1715.91164578222,2755.69578425647,1506.39426288584,2664.21734572316,5476.68465079176
SIG_11g07510,16.8760209224112,1.09815442620229,0.88343912234228,1.24304482157269,0.213851317198178,0.979202120988527,4.26103536665926,7.15389012535769,20.6700672532023,9.60710626840459,37.0030186905994,22.5610078302441
SIG_11g07730,23.9522592952118,-0.933851713680993,0.737229216671049,-1.26670469992737,0.205260898854418,0.979202120988527,40.4798359832629,16.3517488579604,37.5819404603678,8.64639564156413,10.572291054457,30.0813437736588
SIG_11g08080,659.459457720435,-0.259725018870472,0.210821020639187,-1.23196926987173,0.217960563577841,0.979202120988527,744.615930323705,738.894651519087,672.716734240583,695.554493832492,538.12961467186,566.845321734884
SIG_11g08610,27.8730295049969,1.005479661839,0.794342011690272,1.26580194304397,0.205583999288337,0.979202120988527,8.52207073331851,35.7694506267884,11.2745821381103,19.2142125368092,62.3765172212961,30.0813437736588
SIG_11g08620,35.8262604124463,0.842096572327794,0.6771827221884,1.24352932338033,0.213672842214726,0.979202120988527,42.6103536665926,19.417701768828,15.0327761841471,20.1749231636496,61.3192881158504,56.4025195756103
SIG_11g08680,11.2997107196477,0.960150838825226,0.760673575370819,1.26223766660642,0.206863278752378,0.979202120988527,4.26103536665926,11.2418273398478,7.51638809207355,11.5285275220855,11.6295201599027,21.6209658373173
SIG_11g09270,19.5514248477715,1.71023484943646,1.37420000672094,1.24453124805126,0.213304106158073,0.979202120988527,14.9136237833074,4.08793721449011,8.45593660358275,31.7034506857351,58.1476007995133,0
SIG_11g09820,130.632168387619,0.35434917283672,0.281003086278694,1.26101523484793,0.207303358269857,0.979202120988527,96.9385545914981,124.682085041948,122.141306496195,143.145883399228,168.099427765866,128.785753030977
SIG_11g10140,640.918075337724,-0.238207060576497,0.192539740225915,-1.23718386810431,0.216018829101413,0.979202120988527,707.331870865437,679.61956190898,694.326350005294,537.997951030657,563.503113202556,662.729605013422
SIG_11g10150,199.600146134367,0.343553023972896,0.276838898890499,1.24098537217772,0.2146111526772,0.979202120988527,204.529697599644,177.82526883032,145.630019283925,246.902631097998,234.704861408945,188.008398585368
SIG_11g10270,1300.91950170528,0.423123968347559,0.333994670413384,1.26685844365079,0.205205910140911,0.979202120988527,982.168652014959,1474.72335012731,877.538309749587,1321.93782253247,1925.21420101661,1223.93467479074
SIG_11g14420,334.422604719231,-0.834528557323618,0.661083140357425,-1.26236551256233,0.206817292979381,0.979202120988527,521.976832415759,219.726625278843,543.998588163823,92.228220176684,158.584365816855,470.02099646342
SIG_12g02330,338.904445100687,-0.725349806356367,0.576936724634749,-1.2572432562957,0.208665564270026,0.979202120988527,638.090046157224,357.694506267884,271.529519826157,284.370345544776,97.2650777010041,384.477175107077
SIG_12g03150,108.243712694905,-0.365809395165772,0.29409523569633,-1.24384672298293,0.213555980623193,0.979202120988527,138.483649416426,117.528194916591,109.927175846576,93.1889308035245,80.3494120138729,109.98491317244
SIG_12g04360,580.044117113795,-0.593463900508992,0.481344436021842,-1.23292980264565,0.217601955229615,0.979202120988527,512.389502840776,879.928485418996,700.903189585859,730.140076398749,227.304257670825,429.599190767565
SIG_12g06590,28.1891024642032,0.644696358660094,0.514306160786567,1.25352641639391,0.210014191561146,0.979202120988527,17.044141466637,22.4836546796956,26.3073583222574,23.057055044171,45.460851534165,34.781553738293
SIG_12g08060,280.401244619066,-0.46278019751219,0.371454647956969,-1.2458592187701,0.212816084208304,0.979202120988527,344.078605857735,288.199573621553,342.935206700856,304.545268708425,138.497012813386,264.151800012442
SIG_12g08100,1005.76235597624,0.227154147694044,0.182978438585193,1.24142576278616,0.214448506833181,0.979202120988527,928.905709931718,1007.67652337181,843.714563335256,1025.07823883877,1148.15080851403,1081.04829186586
SIG_12g08540,275.642221035657,-0.37731023813138,0.30243871312191,-1.24755932941458,0.212192480352703,0.979202120988527,353.665935432718,221.770593886088,358.907531396512,212.317048531741,259.021130834196,248.171086132686
SIG_12g10180,342.504465844035,-0.406438706918385,0.328032440950645,-1.23901985346485,0.215338145757603,0.979202120988527,289.750404932829,432.299360432329,449.104188501395,369.873591333577,286.509087575784,227.490162288295
SIG_12g10800,210.633471292379,0.548718248433494,0.442047766530468,1.24130985377499,0.214491305935427,0.979202120988527,213.051768332963,131.835975167306,168.179183560146,261.313290500605,353.114521218863,136.306088974392
SIG_12g11120,585.172000259283,-0.44961016628106,0.362036191986872,-1.24189287212855,0.214276090328214,0.979202120988527,420.777242457602,773.642117842253,832.439981197146,506.294500344922,392.231998120353,585.646161593421
SIG_12g12260,504.273642034164,0.251427366848943,0.203152524326714,1.23762856347575,0.21585381827779,0.979202120988527,413.320430565948,514.058104722131,453.801931058941,514.940895986486,581.476007995133,548.044481876347
SIG_12g13440,27.3390022456432,0.776327460555311,0.622004934962238,1.24810498585906,0.21199261264972,0.979202120988527,13.8483649416426,18.3957174652055,28.1864553452758,25.9391869246924,22.2018112143596,55.4624775826835
SIG_12g14230,24.0846061799674,1.08791244334704,0.88163464510684,1.23397197397478,0.217213347760956,0.979202120988527,11.717847258313,19.417701768828,15.0327761841471,5.76426376104275,63.4337463267418,29.141301780732
SIG_12g15350,203.946996553257,-0.827947918455336,0.670164187296982,-1.2354404101997,0.216666641135368,0.979202120988527,191.746591499667,93.0005716296499,497.960711099873,229.60983981487,91.9789321737756,119.385333101709
SIG_13g01100,65.0071231330788,0.674450018479481,0.543187659906884,1.24165195246722,0.214365004612625,0.979202120988527,42.6103536665926,65.4069954318417,42.2796830179137,133.538777130824,59.204829904959,47.002099646342
SIG_13g02220,16.8499083283428,1.85715071977543,1.47511422503435,1.25898773685284,0.208034761317784,0.979202120988527,10.6525884166481,11.2418273398478,0,6.72497438788321,68.7198918539703,3.76016797170736
SIG_13g08470,288.286129973341,-0.270271066164244,0.215241764164736,-1.25566275305842,0.209238268961387,0.979202120988527,307.859805241131,333.166882980944,304.413717728979,241.138367336955,294.966920419349,248.171086132686
SIG_13g08730,13.2731748411585,-0.889507573762278,0.721023091021981,-1.23367418441688,0.217324337306148,0.979202120988527,19.1746591499667,18.3957174652055,14.0932276726379,11.5285275220855,12.6867492653484,3.76016797170736
SIG_13g09770,58.3724313829712,-1.05139225063554,0.848351631809398,-1.2393354491381,0.215221295892899,0.979202120988527,43.6756125082574,162.495504275982,30.0655523682942,61.4854801177894,41.2319351123822,11.2805039151221
SIG_13g10480,15.8883264269044,1.63675734652729,1.30046312761491,1.25859573545091,0.208176388163224,0.979202120988527,0,19.417701768828,3.75819404603678,17.2927912831283,45.460851534165,9.40041992926839
SIG_13g10500,8.64688641554153,-1.08482414242122,0.872052107552292,-1.24399004718439,0.213503226001651,0.979202120988527,6.39155304998889,20.4396860724505,8.45593660358275,6.72497438788321,4.22891642178279,5.64025195756103
SIG_13g10550,185.967385834153,0.373529623191862,0.303165732047952,1.23209711291769,0.217912809757852,0.979202120988527,186.420297291342,125.704069345571,173.816474629201,185.417150980209,252.677756201522,191.768566557075
SIG_03g18670,4062.89731643282,-0.486301546527622,0.394950183674515,-1.23129844377637,0.218211263729335,0.979798643786567,5810.98698128156,2984.19416657778,5428.71129950012,2853.31056171616,2568.0094971276,4732.17139239371
SIG_06g14900,330.404643552389,-0.295271403705235,0.239786950400648,-1.23139062910588,0.218176800085523,0.979798643786567,409.059395199289,350.540616142527,332.600173074255,289.173898678978,342.542230164406,258.511548054881
SIG_03g09150,34.5949520839984,-0.85916857370926,0.698037020062983,-1.23083525517277,0.21838448679838,0.980046827333372,59.6544951332296,59.2750896101066,15.0327761841471,29.7820294320542,13.7439783707941,30.0813437736588
SIG_06g03770,608.582640336919,0.478595289851324,0.38880473763366,1.23093996427139,0.218345319095165,0.980046827333372,419.711983615937,556.981445474277,548.696330721369,461.14110088342,1061.45802186748,603.506959459031
SIG_12g07010,184.433789106113,-0.385778023797984,0.313480224310182,-1.23062953858379,0.218461452275464,0.980127541553362,223.704356749611,201.330907813638,202.002929974477,128.735223996621,137.439783707941,213.389532394392
SIG_01g11180,1095.1652218784,0.20773560500959,0.169043990859922,1.22888488347231,0.219114969888492,0.981040920180861,931.036227615048,1029.13819374788,1088.93672483916,1174.94909662588,1175.63876525561,1171.29232318684
SIG_02g09340,204.255183964877,-0.595015961744557,0.484064702331263,-1.22920749825168,0.21899401830152,0.981040920180861,347.274382382729,191.111064777413,199.184284439949,103.75674769877,124.753034442592,259.451590047808
SIG_03g03360,23.0396490956419,-0.761137178208029,0.619373503033001,-1.22888236981535,0.219115912472542,0.981040920180861,45.806130191587,21.4616703760731,19.7305187416931,11.5285275220855,19.0301238980225,20.6809238443905
SIG_03g14420,990.508999917204,0.266872286111091,0.217157259840655,1.22893559398804,0.219095954819687,0.981040920180861,983.233910856624,808.389584165419,905.724765094863,1129.79569716438,1194.66888915364,921.241153068302
SIG_07g03540,314.667677639292,0.32456799611587,0.264059454397902,1.22914741627387,0.219016540016706,0.981040920180861,315.316617132785,254.474091602009,268.71087429163,313.19166434999,307.653669684698,428.659148774639
SIG_08g23090,53.3563085349015,-0.460534556237881,0.374525423015977,-1.22964831740737,0.218828828210963,0.981040920180861,52.1976832415759,66.4289797354642,66.7079443171528,34.5855825662565,47.5753097450564,52.642351603903
SIG_09g14580,658.392984667545,0.236957484963494,0.192727129498548,1.22949729796748,0.218885410304846,0.981040920180861,569.913480290676,681.663530516225,561.850009882498,691.71165132513,707.286271543171,737.932964447569
SIG_13g07110,100.348846173776,0.626844601571564,0.510116941020101,1.22882529703491,0.21913731470161,0.981040920180861,35.1535417749389,97.0885088441401,104.289884777521,99.9139051914077,106.780139650015,158.867096804636
SIG_02g11930,351.424969770394,-0.471839113517217,0.38433665285457,-1.22767139176746,0.2195703499072,0.981324326724484,481.496996432496,262.649966030989,481.048837892707,220.002733546465,276.994025626773,386.357259092931
SIG_03g11760,341.084424572177,-0.412121812001747,0.335718889826962,-1.22758005131664,0.219604654180582,0.981324326724484,420.777242457602,372.0022865186,375.819404603678,212.317048531741,254.792214412413,410.798350909029
SIG_03g13580,27.7291345437422,1.1392925540064,0.928098827300733,1.22755521340319,0.219613983095942,0.981324326724484,19.1746591499667,21.4616703760731,11.2745821381103,18.2535019099687,87.7500157519928,8.46037793634155
SIG_05g12260,1488.04894374355,0.37936156424124,0.308977094888022,1.2277983401285,0.219522678938262,0.981324326724484,1184.56783193127,1037.31406817686,1658.30312281373,1633.20806562878,2075.3407339899,1339.55983992075
SIG_09g20090,331.380226479201,0.454597132092997,0.370317081960023,1.2275888805531,0.219601338060739,0.981324326724484,280.163075357846,319.881087033851,238.645321923335,396.773488885109,515.9278034575,236.890582217563
SIG_11g04520,196.475778344527,0.416805305778968,0.339366002869175,1.22818815749097,0.219376343242403,0.981324326724484,154.462532041398,196.220986295525,154.085955887508,258.431158620083,264.307276361424,151.346760861221
SIG_13g07890,34.4780053999404,0.497490708804709,0.405178070353588,1.22783226735485,0.219509940026002,0.981324326724484,28.76198872495,31.6815134122983,25.3678098107482,34.5855825662565,42.2891642178279,44.1819736675614
SIG_09g19610,62.4763548308328,-0.617923153476373,0.503443982445448,-1.2273920734435,0.219675264188612,0.981334285023213,76.6986365998666,59.2750896101066,91.1362056163918,46.114110088342,26.4307276361424,75.2033594341471
